,Split1,Split2,Split3,Split4,Split5
30,0.004322726888307703,0.004107354964473919,0.0017541031414774638,0.0008420772405552783,0.00028245084030491984
31,0.004327329130984643,0.003102678859958108,0.0016319030286745223,0.0008687426683101081,0.0002788166628963965
32,0.004313962474656624,0.0024983386212818703,0.0011408874087387862,0.0009044408058119663,0.00030536143774032053
33,0.004299922069310144,0.0017504163882589869,0.0009784361302420514,0.0009484494828478053,0.0003345454134881926
34,0.004282779151316,0.0015724021436286189,0.0008085874697687775,0.0009711222409747842,0.000494917864213117
35,0.004264378566752255,0.0015439444596655023,0.0007928592563368542,0.000996556899897282,0.0008069111366864261
36,0.004242075450851449,0.0015584461960818947,0.000727810934364181,0.0009613563794836165,0.0014333862525723728
37,0.004226079484755506,0.0015585508616919818,0.0007329840879735411,0.0009339501993758538,0.0018778629498875346
38,0.004225429231342527,0.0015432232799054311,0.0006828232479473611,0.0008925621957324682,0.0015080805992302962
39,0.004250261694375825,0.0015090019468148735,0.0007283091123284421,0.0008934072059379156,0.0006578861725592358
40,0.004278097695122207,0.0014701089655647323,0.0007087536388329897,0.00086905175650289,0.00046512981924419126
41,0.004294695710164628,0.0014415366139183654,0.001050823666942745,0.0008574907120700899,0.0003700735549150029
42,0.004167882749253685,0.0015074188466198703,0.0020223766217556767,0.0008792411481459875,0.0003208429268063383
43,0.003978036672675184,0.001894779187507006,0.0038302548411439153,0.0008984208192666467,0.0002973711378370967
44,0.003827258027740754,0.0029957174698752847,0.0037803975692595024,0.0008815056956938836,0.0002834030347879757
45,0.0037440188744221814,0.004758004705728765,0.0029883780692786894,0.0008531902520548434,0.0002763488700231874
46,0.0037625541815318035,0.005103811147087749,0.002052223597410514,0.00082081853755189,0.00027156379415740607
47,0.0038444947830118636,0.0028042413961845746,0.0013604416054276646,0.000797756137301765,0.00026838611056628433
48,0.003915180860286844,0.0016789793607963378,0.0010022159338713193,0.0007959029968896828,0.00026847208856748057
49,0.003910420856388685,0.0014704941208037781,0.0008541031537464795,0.0007929617611602814,0.00026681669331148707
50,0.003820748137825701,0.0015101933203426443,0.0007776192140812844,0.0008000046555666109,0.00027216702316753026
51,0.0037168625818698535,0.0016114737852826403,0.0007315758705725922,0.0008143230106699621,0.0002739909083087345
52,0.003635687180586891,0.0017007554823995886,0.0007066431186134558,0.0008507591595587937,0.0002958333022927189
53,0.0036021357787207565,0.0018285638662727,0.0007024855712049846,0.0009253204418969354,0.00036444199467512657
54,0.003613484668811517,0.001939704770940923,0.0007307669350342683,0.0009747172014305736,0.0005971633580040624
55,0.0036652543103472064,0.0021152461047406292,0.0008229337749657195,0.001053941945551934,0.001131801133735543
56,0.003715118647794173,0.002216321506142428,0.001092910343294981,0.0010207211537881834,0.0013864690511899787
57,0.003722442797775979,0.0023110903983135666,0.0017806566072360542,0.0009336770747248805,0.0011455570144756945
58,0.003677648196878311,0.002225339265877413,0.0031773922673460605,0.0007559921804399059,0.0006202483742746121
59,0.0036162665926635132,0.002083015063660841,0.0035799197873329523,0.000750523716093264,0.00047237140587453886
60,0.00355591108232537,0.001853404228754795,0.0016594891743714748,0.0006329908794649667,0.00039868047936919077
61,0.0035062583573744633,0.0016863964860834692,0.0009618702946774369,0.0006448349978161556,0.00036117736983368263
62,0.0035221265337064063,0.0015462746268740182,0.0007813993703721434,0.0005886879553657655,0.00033651799062079
63,0.0035336514353652352,0.0014509169210214167,0.0007227872084158816,0.0007176735911241234,0.0003120346397287016
64,0.0035203915335919843,0.001386127855561852,0.0007008848156964,0.0006950093977215608,0.0002917155283832844
65,0.003483176038217997,0.001336233307046449,0.0006848145001979793,0.0006740561814759005,0.0002766364018246251
66,0.0034478351412690245,0.0012859581125048089,0.0006704238095045508,0.0008847812061734223,0.00026699816531092153
67,0.003413729596192882,0.0012492337528531975,0.0006600549489506856,0.001079440017498892,0.0002636937775539728
68,0.003400451737772008,0.0012243211660267874,0.0006560285404332918,0.0012633730516593549,0.0002607299573333788
69,0.0034048024441082295,0.0012302442113921526,0.000666708688232436,0.0010976590321712446,0.00026420022775447107
70,0.0034218431204914982,0.0013467083405827153,0.0006919800696993923,0.0019616578027407613,0.00027621597655086655
71,0.0034331564304011407,0.0017093509479735153,0.0007587475290581667,0.0015533754265331008,0.00032030314814400333
72,0.0034313182863323684,0.0026648373660096464,0.0009227796930059351,0.0008326273478123254,0.0004355033309179981
73,0.0034057898084159078,0.003893702248596844,0.0012564807140672386,0.0008415532260469135,0.000543103039444211
74,0.0033651687497123412,0.0053646552728172,0.0019230737258790907,0.0005516710230206716,0.0008946867586753095
75,0.0033212659678039406,0.004516997517017212,0.002419568239756854,0.0005047751631190948,0.0012946670130701702
76,0.0032931264926030833,0.0016006826560577734,0.0017453139396512612,0.00044287114170901346,0.001234512224364591
77,0.0032834773122574134,0.0013466267820671845,0.0009191838754597514,0.0004663922153757623,0.000655354999862429
78,0.0032815278347905923,0.0013112121902404978,0.0006634308283321581,0.0005284706991441338,0.00046053296118113494
79,0.0032746772355624542,0.0014387358691121644,0.0006111544607354178,0.0007061216002166218,0.0003636401431201621
80,0.0032568345349032564,0.0015258880331725294,0.0005990510186011769,0.0009745162070878867,0.0003080844123765731
81,0.00323552873621728,0.0015888229418085254,0.0005902264699632385,0.002075455999096141,0.00027108547885773185
82,0.00321370813536175,0.0016692970701811607,0.0005932020238845834,0.004283177004008009,0.0002523836514688832
83,0.0031989075724102025,0.0016977223894076466,0.0006535507468454899,0.0027826006065572047,0.00024187518125056313
84,0.0031893531689378765,0.0016725667506878072,0.0008583136973680605,0.000910482394327016,0.00024208437485013056
85,0.003199310636783983,0.001634588183298276,0.0013281968192116484,0.0004974853185712176,0.000249392706539667
86,0.003232350430085457,0.001573466143290329,0.001896323570369948,0.0004332695485086141,0.00026967601322201474
87,0.0032431724521198445,0.0015845129554168608,0.002037174667911732,0.0004344642813265009,0.000324678340572962
88,0.0032188665974328093,0.001625052876803006,0.0021049337309658905,0.00041935487900791744,0.00043614075493897836
89,0.003175470148624819,0.0016554157957022865,0.002121454944845952,0.00040498373203609194,0.0006030039672185078
90,0.003126777093046777,0.0016573570884731376,0.0022676778391942823,0.0003910766434888552,0.0006714183691743879
91,0.003087279835848936,0.0016461848635833333,0.0017969435949746215,0.0003864873214387073,0.0006039877156625328
92,0.0030588439083866045,0.0016257121049420675,0.0014654195043199176,0.00038108555923878465,0.0004570468446886425
93,0.003043690610273708,0.0016109794251106188,0.001047569116324944,0.0003811410428836456,0.0003734820374832573
94,0.0030234476151651635,0.001582031098889197,0.0007981732812383552,0.0003804904232490283,0.00031795804093399715
95,0.0029973310452312166,0.0015589041089542467,0.0006954521288947544,0.00038215774275414963,0.0002946650458858152
96,0.002969540439122024,0.0015324880381082581,0.0006348430977595853,0.00038723683310180743,0.00027764947118563016
97,0.0029354920755888868,0.0015121451864267348,0.0006005887449831235,0.00039960559651019495,0.00027108460938956317
98,0.0029132766968021835,0.0014834149807900255,0.0005922734607723877,0.00042962212573399136,0.00026756598168306604
99,0.0028451803852138774,0.0014696863162247068,0.0005996704367566577,0.0004923456037149791,0.00027597323597404623
